measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),116,Saint Lucia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,3.6642714558069702,7.685644474286348,1.3176218924290315
3,YLDs (Years Lived with Disability),116,Saint Lucia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,4.220537660641165,9.128427437082607,1.3854284311303382
3,YLDs (Years Lived with Disability),116,Saint Lucia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,11.427261951021437,21.98059784712598,4.177922201399912
3,YLDs (Years Lived with Disability),10,Cambodia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,94.20249247430388,214.30341322061915,29.408988011703734
3,YLDs (Years Lived with Disability),10,Cambodia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,157.9662016698892,347.89948859833555,45.256316177831906
3,YLDs (Years Lived with Disability),10,Cambodia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,301.3530531356076,613.4407094254086,106.26957829658896
3,YLDs (Years Lived with Disability),10,Cambodia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,476.6486294769459,973.7095171379821,156.13945817267157
3,YLDs (Years Lived with Disability),40,Turkmenistan,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,21.14514642227227,50.662335837189346,5.790590905566619
3,YLDs (Years Lived with Disability),40,Turkmenistan,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,22.14634389734608,49.666859064527834,6.943578127598664
3,YLDs (Years Lived with Disability),40,Turkmenistan,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,56.43297477498059,127.96483882588507,15.042050528419441
3,YLDs (Years Lived with Disability),40,Turkmenistan,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,79.05122439780105,160.16431235763397,27.015118341104294
3,YLDs (Years Lived with Disability),81,Germany,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,931.5183605177875,1931.7760951755008,319.53963409853554
3,YLDs (Years Lived with Disability),81,Germany,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1925.700890499907,3872.445392797554,778.6273772872177
3,YLDs (Years Lived with Disability),81,Germany,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1990.9567476309758,4104.930552505385,660.4781808196552
3,YLDs (Years Lived with Disability),81,Germany,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,4933.178067454744,9160.833120164503,2110.988200143846
3,YLDs (Years Lived with Disability),53,Serbia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,28.342520790963746,62.5676328552436,7.985285948897483
3,YLDs (Years Lived with Disability),53,Serbia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,49.09611922148382,107.78423690333274,16.15971764083309
3,YLDs (Years Lived with Disability),53,Serbia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,76.57960256017523,166.9214699411214,23.233220277372954
3,YLDs (Years Lived with Disability),53,Serbia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,149.1461130543167,297.6198422427584,54.64991388470717
3,YLDs (Years Lived with Disability),20,Viet Nam,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,495.3171342722176,1148.6206584187426,155.61747709239438
3,YLDs (Years Lived with Disability),20,Viet Nam,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,780.5707057833469,1798.8335604309184,240.30797070713618
3,YLDs (Years Lived with Disability),20,Viet Nam,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1213.6027594879602,2610.521960823803,393.67007900705903
3,YLDs (Years Lived with Disability),20,Viet Nam,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2336.8901969266053,4789.387636319968,736.3053786128515
3,YLDs (Years Lived with Disability),118,Suriname,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,7.235313295384101,15.963000430313352,2.413771578909325
3,YLDs (Years Lived with Disability),118,Suriname,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,20.00169147163634,41.730615284476436,7.5756274590858785
3,YLDs (Years Lived with Disability),118,Suriname,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,22.13049631699619,46.86307542587792,7.402543387018988
3,YLDs (Years Lived with Disability),118,Suriname,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,65.19563004833473,127.89239587679776,25.105444814746274
3,YLDs (Years Lived with Disability),45,Bulgaria,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,29.80751247050406,65.34645516677611,9.520174569819291
3,YLDs (Years Lived with Disability),45,Bulgaria,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,46.84103071919344,99.61412878935297,16.425385034106714
3,YLDs (Years Lived with Disability),45,Bulgaria,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,77.17544997966215,159.0279407241904,26.960713188819824
3,YLDs (Years Lived with Disability),45,Bulgaria,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,143.8191365353669,278.13362978205936,58.217147253017636
3,YLDs (Years Lived with Disability),19,Timor-Leste,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,17.330953267040318,39.9166448775703,5.502505902440585
3,YLDs (Years Lived with Disability),19,Timor-Leste,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,21.137378881062123,47.0496893417361,6.768110592295801
3,YLDs (Years Lived with Disability),19,Timor-Leste,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,46.72338612507169,100.54861363480904,16.157418309796924
3,YLDs (Years Lived with Disability),19,Timor-Leste,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,71.92068320707611,139.60632919583338,25.14467012765399
3,YLDs (Years Lived with Disability),11,Indonesia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2028.4076462482433,4304.822078224979,693.5717858023829
3,YLDs (Years Lived with Disability),11,Indonesia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2110.7063151297725,4518.844917486702,737.3507193194464
3,YLDs (Years Lived with Disability),11,Indonesia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,4983.6997961078205,10175.68062355352,1562.079063512382
3,YLDs (Years Lived with Disability),11,Indonesia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,6375.357486753288,12749.041907009045,2250.8443917997733
3,YLDs (Years Lived with Disability),51,Poland,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,79.46753396287966,174.42869934968996,26.323831878658133
3,YLDs (Years Lived with Disability),51,Poland,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,89.46569793812755,191.61727474216414,31.78197466166476
3,YLDs (Years Lived with Disability),51,Poland,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,258.39636274496434,558.2370266184843,79.04311646756135
3,YLDs (Years Lived with Disability),51,Poland,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,294.24465364454284,565.7527303114141,110.29345789740586
3,YLDs (Years Lived with Disability),101,Canada,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,387.093352621119,842.8303993909095,128.7592223325583
3,YLDs (Years Lived with Disability),101,Canada,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,851.1965268312416,1769.6734311510381,323.18928415638527
3,YLDs (Years Lived with Disability),101,Canada,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1117.5356714162822,2239.743126758207,421.66667809154694
3,YLDs (Years Lived with Disability),101,Canada,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,2659.724196042676,4910.401430380491,1172.7058583277358
3,YLDs (Years Lived with Disability),41,Uzbekistan,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,148.66758648856586,361.60876186208685,40.330955108810876
3,YLDs (Years Lived with Disability),41,Uzbekistan,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,149.2896072284161,330.00148795731775,48.10620550353152
3,YLDs (Years Lived with Disability),41,Uzbekistan,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,395.7586651471649,910.180040750087,103.94673051907472
3,YLDs (Years Lived with Disability),41,Uzbekistan,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,568.6242022392323,1139.2658507657798,207.15635218892655
3,YLDs (Years Lived with Disability),67,Japan,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,353.4715120413187,785.7812161993501,114.9991068054862
3,YLDs (Years Lived with Disability),110,Dominica,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,0.6516167400369074,1.4195050450028495,0.20990167966303896
3,YLDs (Years Lived with Disability),110,Dominica,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1.5620943325721681,3.2539138642988163,0.5576769039560191
3,YLDs (Years Lived with Disability),110,Dominica,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,1.534248944181887,3.2445164621248117,0.49259169328436553
3,YLDs (Years Lived with Disability),110,Dominica,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,4.3346616627550025,8.394374095851255,1.6374005262095634
3,YLDs (Years Lived with Disability),12,Lao People's Democratic Republic,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,80.66032123169079,184.90413953667775,24.520190900645936
3,YLDs (Years Lived with Disability),12,Lao People's Democratic Republic,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,78.07253578779019,174.3587056752474,23.99869691921946
3,YLDs (Years Lived with Disability),12,Lao People's Democratic Republic,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,263.06714900894536,537.0833663236878,89.74421607358909
3,YLDs (Years Lived with Disability),12,Lao People's Democratic Republic,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,244.47420554602883,492.4737021121509,83.73099684241953
3,YLDs (Years Lived with Disability),8,Taiwan (Province of China),1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,98.21850303990745,215.66979015272832,32.73803493386025
3,YLDs (Years Lived with Disability),8,Taiwan (Province of China),2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,140.47465261608275,314.5088039185415,45.308303891541186
3,YLDs (Years Lived with Disability),8,Taiwan (Province of China),1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,279.9172149213996,589.1597712958898,89.70328485176881
3,YLDs (Years Lived with Disability),8,Taiwan (Province of China),2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,451.54959194793287,936.4559726960723,168.14292556317866
3,YLDs (Years Lived with Disability),26,Papua New Guinea,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,83.21399314708559,188.92458193920504,25.82149113487506
3,YLDs (Years Lived with Disability),26,Papua New Guinea,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,113.3963616701553,256.6972433205307,36.73377347721757
3,YLDs (Years Lived with Disability),26,Papua New Guinea,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,303.0633336696565,640.4035602038525,96.20231697753515
3,YLDs (Years Lived with Disability),26,Papua New Guinea,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,563.8337041054402,1076.8947403728794,189.84476611454178
3,YLDs (Years Lived with Disability),39,Tajikistan,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,18.534269872230695,44.72638234063974,4.990122600193477
3,YLDs (Years Lived with Disability),39,Tajikistan,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,27.421451740072186,61.23146375225202,8.99428574437186
3,YLDs (Years Lived with Disability),39,Tajikistan,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,46.49654987115192,102.14391309601771,13.819755259170162
3,YLDs (Years Lived with Disability),39,Tajikistan,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,134.68698250715173,286.7462703044466,44.214210789513146
3,YLDs (Years Lived with Disability),28,Solomon Islands,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,3.2947263692611486,8.122238014371352,1.0409639898636254
3,YLDs (Years Lived with Disability),28,Solomon Islands,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,5.282371960161745,11.44122666772704,1.7729201105386667
3,YLDs (Years Lived with Disability),28,Solomon Islands,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,11.141240383659648,24.054897854422926,3.7310176377957855
3,YLDs (Years Lived with Disability),28,Solomon Islands,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,29.78095681800069,62.092474130607776,9.557568398740479
3,YLDs (Years Lived with Disability),88,Malta,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,3.4548943925718576,7.6116222680126455,1.1017304371938548
3,YLDs (Years Lived with Disability),88,Malta,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,5.030149809210335,10.215594036493975,1.872709506163028
3,YLDs (Years Lived with Disability),88,Malta,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,6.1410084372338405,12.833334934489741,2.0906672697317776
3,YLDs (Years Lived with Disability),88,Malta,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2017,11.618080894231948,22.69383888069898,4.543305876494719
3,YLDs (Years Lived with Disability),61,Republic of Moldova,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2017,22.025865601593733,50.71709596947545,6.568279782947046
