measure,location,sex,age,cause,rei,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Haiti,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,1037.3283595532039,2054.996574467631,361.8311823868748
YLDs (Years Lived with Disability),Haiti,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,291.8872164796536,663.9584685353559,77.888243214673
YLDs (Years Lived with Disability),Haiti,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,1455.9748100615907,2973.2272537668014,397.30696609642587
YLDs (Years Lived with Disability),Cambodia,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,94.20249247430388,214.30341322061915,29.408988011703734
YLDs (Years Lived with Disability),Cambodia,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,157.9662016698892,347.89948859833555,45.256316177831906
YLDs (Years Lived with Disability),Cambodia,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,301.3530531356076,613.4407094254086,106.26957829658896
YLDs (Years Lived with Disability),Cambodia,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,476.6486294769459,973.7095171379821,156.13945817267157
YLDs (Years Lived with Disability),Cambodia,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,403.7367575018969,827.488704465268,141.38832467993174
YLDs (Years Lived with Disability),Cambodia,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,646.9025172199428,1384.0821500428272,160.2290465984383
YLDs (Years Lived with Disability),Andorra,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,0.8967023499055382,1.9452034447890223,0.2800047003157217
YLDs (Years Lived with Disability),Andorra,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,1.5031485234815978,3.0732379628415107,0.5533329199065715
YLDs (Years Lived with Disability),Andorra,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,1.644801691942523,3.6365180631809144,0.48381824511438143
YLDs (Years Lived with Disability),Andorra,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,3.5068917269374817,6.897838305529642,1.3244633928256473
YLDs (Years Lived with Disability),Andorra,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,1.6178438038415266,3.4706457680422504,0.4235645006996569
YLDs (Years Lived with Disability),Andorra,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,3.5433024056529123,7.0402988649067595,1.2003304617292359
YLDs (Years Lived with Disability),Belize,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,5.281333166107496,11.546759211575177,1.7474015880592848
YLDs (Years Lived with Disability),Belize,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,12.699180397692157,27.238942746191725,4.563853699732131
YLDs (Years Lived with Disability),Belize,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,13.126741217083765,28.495699809391567,4.165089396256613
YLDs (Years Lived with Disability),Belize,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,33.59417101674514,65.94758712166063,13.017424831357232
YLDs (Years Lived with Disability),Belize,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,13.26467754768664,28.522075059544047,3.6449850826572323
YLDs (Years Lived with Disability),Belize,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,37.39251779740718,75.79254502785253,12.2286312863821
YLDs (Years Lived with Disability),Taiwan (Province of China),Male,10-14 years,Depressive disorders,All risk factors,Number,2017,98.21850303990745,215.66979015272832,32.73803493386025
YLDs (Years Lived with Disability),Taiwan (Province of China),Female,10-14 years,Depressive disorders,All risk factors,Number,2017,140.47465261608275,314.5088039185415,45.308303891541186
YLDs (Years Lived with Disability),Taiwan (Province of China),Male,15-19 years,Depressive disorders,All risk factors,Number,2017,279.9172149213996,589.1597712958898,89.70328485176881
YLDs (Years Lived with Disability),Taiwan (Province of China),Female,15-19 years,Depressive disorders,All risk factors,Number,2017,451.54959194793287,936.4559726960723,168.14292556317866
YLDs (Years Lived with Disability),Taiwan (Province of China),Male,20-24 years,Depressive disorders,All risk factors,Number,2017,364.4723283726456,781.8112270273776,87.9761809993248
YLDs (Years Lived with Disability),Taiwan (Province of China),Female,20-24 years,Depressive disorders,All risk factors,Number,2017,664.626637912224,1334.466681050308,181.1570014773653
YLDs (Years Lived with Disability),Singapore,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,28.144823907417738,62.562941208606894,8.759644029944376
YLDs (Years Lived with Disability),Singapore,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,26.00452995781612,55.735420997142384,8.861657505712415
YLDs (Years Lived with Disability),Singapore,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,85.62019338272206,179.7720847684369,26.481307379543736
YLDs (Years Lived with Disability),Singapore,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,110.04963991848439,212.62659283704025,42.089706886088074
YLDs (Years Lived with Disability),Singapore,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,109.00852837735917,235.8564997823792,29.14096222870544
YLDs (Years Lived with Disability),Singapore,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,255.1488694513763,504.86590929545105,81.6441110194016
YLDs (Years Lived with Disability),Japan,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,353.4715120413187,785.7812161993501,114.9991068054862
YLDs (Years Lived with Disability),Costa Rica,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,22.341366776064348,49.60432634367375,6.969570801775599
YLDs (Years Lived with Disability),Costa Rica,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,65.19626721964046,134.74291310975974,25.473802559030403
YLDs (Years Lived with Disability),Costa Rica,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,76.40233970373993,160.08160282103174,28.263856347433396
YLDs (Years Lived with Disability),Costa Rica,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,265.6042010768173,497.1412049793635,108.24441782669038
YLDs (Years Lived with Disability),Costa Rica,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,125.55552590764513,246.29815495502265,47.84499760206857
YLDs (Years Lived with Disability),Costa Rica,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,462.90967212760074,870.7872947460751,170.32016135149078
YLDs (Years Lived with Disability),Egypt,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,4097.733012648933,7977.886993649003,1589.4628150193296
YLDs (Years Lived with Disability),Egypt,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,6108.106821987065,12397.950043019224,2366.947048131564
YLDs (Years Lived with Disability),Egypt,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,7733.585717705484,14926.359607179087,2854.434002982951
YLDs (Years Lived with Disability),Egypt,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,12833.759151185492,23782.667071262258,5200.92314914039
YLDs (Years Lived with Disability),Egypt,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,7155.8712351772465,14587.11966268861,1822.145467455643
YLDs (Years Lived with Disability),Egypt,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,13754.696337609026,26686.174398962863,4586.481631609664
YLDs (Years Lived with Disability),Philippines,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,1047.0417547531615,2219.1820548969704,359.5936285148852
YLDs (Years Lived with Disability),Philippines,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,1531.145503889544,3304.1081816320275,538.0760622988984
YLDs (Years Lived with Disability),Philippines,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,2994.23417573432,6084.3067067515185,965.3377218882572
YLDs (Years Lived with Disability),Philippines,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,4610.672598195099,9153.317970679416,1616.5834583894125
YLDs (Years Lived with Disability),Philippines,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,3322.719302362893,6966.875634308479,953.2374680709296
YLDs (Years Lived with Disability),Philippines,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,5442.077619112369,11317.24736507307,1557.4637960152847
YLDs (Years Lived with Disability),Kyrgyzstan,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,29.50958763797709,67.47700890243577,8.341994287226346
YLDs (Years Lived with Disability),Kyrgyzstan,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,31.255928829592108,69.3145033417514,10.017252202266445
YLDs (Years Lived with Disability),Kyrgyzstan,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,71.45203579322342,164.55854863078778,20.470939866921068
YLDs (Years Lived with Disability),Kyrgyzstan,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,122.6454788930343,256.1743804902338,41.81129680688916
YLDs (Years Lived with Disability),Kyrgyzstan,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,90.03663384456272,208.4778699507225,20.538131998619562
YLDs (Years Lived with Disability),Kyrgyzstan,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,270.4029034010416,568.54242799527,68.54200927027463
YLDs (Years Lived with Disability),Georgia,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,11.328585465594792,26.52724489610476,3.264645721342811
YLDs (Years Lived with Disability),Georgia,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,9.801726409622013,22.214010537153847,3.1485477366293773
YLDs (Years Lived with Disability),Georgia,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,29.999077191991205,70.18392199208199,8.654694328210933
YLDs (Years Lived with Disability),Georgia,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,28.56124245517209,58.46244001069038,10.235399706028165
YLDs (Years Lived with Disability),Georgia,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,34.34119390055126,81.05082642241327,8.242067526468515
YLDs (Years Lived with Disability),Georgia,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,42.14341333573179,86.2351735178576,14.615789869746987
YLDs (Years Lived with Disability),Spain,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,562.6284048234982,1195.9918086595665,183.89265159530993
YLDs (Years Lived with Disability),Spain,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,1287.9879554799481,2555.3333714616,508.6607965317245
YLDs (Years Lived with Disability),Spain,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,712.092183729256,1512.2503905930787,231.20554960213244
YLDs (Years Lived with Disability),Spain,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,1872.0677666931533,3706.1487342696273,743.2878121987368
YLDs (Years Lived with Disability),Spain,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,669.3804200555104,1442.4536718580412,188.83097132169237
YLDs (Years Lived with Disability),Spain,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,2264.8814945110107,4520.560905879066,763.2730975734055
YLDs (Years Lived with Disability),Algeria,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,876.8359432296072,1846.5243743310634,308.49552882213055
YLDs (Years Lived with Disability),Algeria,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,1325.3017152453058,2775.7560671476012,486.40884628232396
YLDs (Years Lived with Disability),Algeria,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,1663.0307595338506,3565.2689905329253,519.8085624362959
YLDs (Years Lived with Disability),Algeria,Female,15-19 years,Depressive disorders,All risk factors,Number,2017,3410.7446113362503,6710.761687840539,1229.0461742381217
YLDs (Years Lived with Disability),Algeria,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,1825.5703800418676,3909.587335924821,496.19050256070517
YLDs (Years Lived with Disability),Algeria,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,4907.812391697537,9912.27185499569,1395.8736769441787
YLDs (Years Lived with Disability),Maldives,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,4.745671746215214,10.394725613816428,1.57939502558786
YLDs (Years Lived with Disability),Maldives,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,6.543041707000972,13.867592097678205,2.312829879167283
YLDs (Years Lived with Disability),Maldives,Male,15-19 years,Depressive disorders,All risk factors,Number,2017,14.826337561457542,29.608040899479576,5.381623058075034
